0,0
0.000694513,0
0.001389027,0
0.00208354,0
0.002778053,0
0.003472567,0
0.00416708,0
0.004861593,0
0.005556107,0
0.00625062,0
0.006945133,0
0.007639647,0
0.00833416,0
0.009028673,0
0.009723187,0
0.0104177,0
0.011112214,0
0.011806727,0
0.01250124,0
0.013195754,0
0.013890267,0
0.01458478,0
0.015279294,0
0.015973807,0
0.01666832,0
0.017362834,0
0.018057347,0
0.01875186,0
0.019446374,0
0.020140887,0
0.0208354,0
0.021529914,0
0.022224427,0
0.02291894,0
0.023613454,0
0.024307967,0
0.02500248,0
0.025696994,0
0.026391507,0
0.02708602,0
0.027780534,0
0.028475047,0
0.02916956,0
0.029864074,0
0.030558587,0
0.031253101,0
0.031947614,0
0.032642127,0
0.033336641,0
0.034031154,0
0.034725667,0
0.035420181,0
0.036114694,0
0.036809207,0
0.037503721,0
0.038198234,0
0.038892747,0
0.039587261,0
0.040281774,0
0.040976287,0
0.041670801,0
0.042365314,0
0.043059827,0
0.043754341,0
0.044448854,0
0.045143367,0
0.045837881,0
0.046532394,0
0.047226907,0
0.047921421,0
0.048615934,0
0.049310447,0
0.050004961,0
0.050699474,0
0.051393987,0
0.052088501,0
0.052783014,0
0.053477528,0
0.054172041,0
0.054866554,0
0.055561068,0
0.056255581,0
0.056950094,0
0.057644608,0
0.058339121,0
0.059033634,0
0.059728148,0
0.060422661,0
0.061117174,0
0.061811688,0
0.062506201,0
0.063200714,0
0.063895228,0
0.064589741,0
0.065284254,0
0.065978768,0
0.066673281,0
0.067367794,0
0.068062308,0
0.068756821,0
0.069451334,0
0.070145848,0
0.070840361,0
0.071534874,0
0.072229388,0
0.072923901,0
0.073618415,0
0.074312928,0
0.075007441,0
0.075701955,0
0.076396468,0
0.077090981,0
0.077785495,0
0.078480008,0
0.079174521,0
0.079869035,0
0.080563548,0
0.081258061,0
0.081952575,0
0.082647088,0
0.083341601,0
0.084036115,0
0.084730628,0
0.085425141,0
0.086119655,0
0.086814168,0
0.087508681,0
0.088203195,0
0.088897708,0
0.089592221,0
0.090286735,0
0.090981248,0
0.091675761,0
0.092370275,0
0.093064788,0
0.093759302,0
0.094453815,0
0.095148328,0
0.095842842,0
0.096537355,0
0.097231868,0
0.097926382,0
0.098620895,0
0.099315408,0
0.100009922,0
0.100704435,0
0.101398948,0
0.102093462,0
0.102787975,0
0.103482488,0
0.104177002,0
0.104871515,0
0.105566028,0
0.106260542,0
0.106955055,0
0.107649568,0
0.108344082,0
0.109038595,0
0.109733108,0
0.110427622,0
0.111122135,0
0.111816648,0
0.112511162,0
0.113205675,0
0.113900189,0
0.114594702,0
0.115289215,0
0.115983729,0
0.116678242,0
0.117372755,0
0.118067269,0
0.118761782,0
0.119456295,0
0.120150809,0
0.120845322,0
0.121539835,0
0.122234349,0
0.122928862,0
0.123623375,0
0.124317889,0
0.125012402,0
0.125706915,0
0.126401429,0
0.127095942,0
0.127790455,0
0.128484969,0
0.129179482,0
0.129873995,0
0.130568509,0
0.131263022,0
0.131957535,0
0.132652049,0
0.133346562,0
0.134041076,0
0.134735589,0
0.135430102,0
0.136124616,0
0.136819129,0
0.137513642,0
0.138208156,0
0.138902669,0
0.139597182,0
0.140291696,0
0.140986209,0
0.141680722,0
0.142375236,0
0.143069749,0
0.143764262,0
0.144458776,0
0.145153289,0
0.145847802,0
0.146542316,0
0.147236829,0
0.147931342,0
0.148625856,0
0.149320369,0
0.150014882,0
0.150709396,0
0.151403909,0
0.152098422,0
0.152792936,0
0.153487449,0
0.154181962,0
0.154876476,0
0.155570989,0
0.156265503,0
0.156960016,0
0.157654529,0
0.158349043,0
0.159043556,0
0.159738069,0
0.160432583,0
0.161127096,0
0.161821609,0
0.162516123,0
0.163210636,0
0.163905149,0
0.164599663,0
0.165294176,0
0.165988689,0
0.166683203,0
0.167377716,0
0.168072229,0
0.168766743,0
0.169461256,0
0.170155769,0
0.170850283,0
0.171544796,0
0.172239309,0
0.172933823,0
0.173628336,0
0.174322849,0
0.175017363,0
0.175711876,0
0.17640639,0
0.177100903,0
0.177795416,0
0.17848993,0
0.179184443,0
0.179878956,0
0.18057347,0
0.181267983,0
0.181962496,0
0.18265701,0
0.183351523,0
0.184046036,0
0.18474055,0
0.185435063,0
0.186129576,0
0.18682409,0
0.187518603,0
0.188213116,0
0.18890763,0
0.189602143,0
0.190296656,0
0.19099117,0
0.191685683,0
0.192380196,0
0.19307471,0
0.193769223,0
0.194463736,0
0.19515825,0
0.195852763,0
0.196547277,0
0.19724179,0
0.197936303,0
0.198630817,0
0.19932533,0
0.200019843,0
0.200714357,0
0.20140887,0
0.202103383,0
0.202797897,0
0.20349241,0
0.204186923,0
0.204881437,0
0.20557595,0
0.206270463,0
0.206964977,0
0.20765949,0
0.208354003,0
0.209048517,0
0.20974303,0
0.210437543,0
0.211132057,0
0.21182657,0
0.212521083,0
0.213215597,0
0.21391011,0
0.214604623,0
0.215299137,0
0.21599365,0
0.216688164,0
0.217382677,0
0.21807719,0
0.218771704,0
0.219466217,0
0.22016073,0
0.220855244,0
0.221549757,0
0.22224427,0
0.222938784,0
0.223633297,0
0.22432781,0
0.225022324,0
0.225716837,0
0.22641135,0
0.227105864,0
0.227800377,0
0.22849489,0
0.229189404,0
0.229883917,0
0.23057843,0
0.231272944,0
0.231967457,0
0.23266197,0
0.233356484,0
0.234050997,0
0.23474551,0
0.235440024,0
0.236134537,0
0.236829051,0
0.237523564,0
0.238218077,0
0.238912591,0
0.239607104,0
0.240301617,0
0.240996131,0
0.241690644,0
0.242385157,0
0.243079671,0
0.243774184,0
0.244468697,0
0.245163211,0
0.245857724,0
0.246552237,0
0.247246751,0
0.247941264,0
0.248635777,0
0.249330291,0
0.250024804,0
0.250719317,0
0.251413831,0
0.252108344,0
0.252802857,0
0.253497371,0
0.254191884,0
0.254886397,0
0.255580911,0
0.256275424,0
0.256969937,0
0.257664451,0
0.258358964,0
0.259053478,0
0.259747991,0
0.260442504,0
0.261137018,0
0.261831531,0
0.262526044,0
0.263220558,0
0.263915071,0
0.264609584,0
0.265304098,0
0.265998611,0
0.266693124,0
0.267387638,0
0.268082151,0
0.268776664,0
0.269471178,0
0.270165691,0
0.270860204,0
0.271554718,0
0.272249231,0
0.272943744,0
0.273638258,0
0.274332771,0
0.275027284,0
0.275721798,0
0.276416311,0
0.277110824,0
0.277805338,0
0.278499851,0
0.279194365,0
0.279888878,0
0.280583391,0
0.281277905,0
0.281972418,0
0.282666931,0
0.283361445,0
0.284055958,0
0.284750471,0
0.285444985,0
0.286139498,0
0.286834011,0
0.287528525,0
0.288223038,0
0.288917551,0
0.289612065,0
0.290306578,0
0.291001091,0
0.291695605,0
0.292390118,0
0.293084631,0
0.293779145,0
0.294473658,0
0.295168171,0
0.295862685,0
0.296557198,0
0.297251711,0
0.297946225,0
0.298640738,0
0.299335252,0
0.300029765,0
0.300724278,0
0.301418792,0
0.302113305,0
0.302807818,0
0.303502332,0
0.304196845,0
0.304891358,0
0.305585872,0
0.306280385,0
0.306974898,0
0.307669412,0
0.308363925,0
0.309058438,0
0.309752952,0
0.310447465,0
0.311141978,0
0.311836492,0
0.312531005,0
0.313225518,0
0.313920032,0
0.314614545,0
0.315309058,0
0.316003572,0
0.316698085,0
0.317392598,0
0.318087112,0
0.318781625,0
0.319476139,0
0.320170652,0
0.320865165,0
0.321559679,0
0.322254192,0
0.322948705,0
0.323643219,0
0.324337732,0
0.325032245,0
0.325726759,0
0.326421272,0
0.327115785,0
0.327810299,0
0.328504812,0
0.329199325,0
0.329893839,0
0.330588352,0
0.331282865,0
0.331977379,0
0.332671892,0
0.333366405,0
0.334060919,0
0.334755432,0
0.335449945,0
0.336144459,0
0.336838972,0
0.337533485,0
